,number,prime_factors,mean,deviation,one_over_slope,primes_before_largest,largest_prime_factor,color_bucket
234,10263,"[ 3, 11, 311 ]",108.33333333333333,135.11111111111111,75.95970394736842,"[ 3, 11 ]",311,5
235,10264,"[ 2, 2, 2, 1283 ]",322.25,480.375,21.36664064532917,"[ 2, 2, 2 ]",1283,3
236,10265,"[ 5, 2053 ]",1029.0,1024.0,10.0244140625,[ 5 ],2053,2
237,10266,"[ 2, 3, 29, 59 ]",23.25,20.75,494.7469879518072,"[ 2, 3, 29 ]",59,8
238,10268,"[ 2, 2, 17, 151 ]",43.0,54.0,190.14814814814815,"[ 2, 2, 17 ]",151,7
239,10269,"[ 3, 3, 7, 163 ]",44.0,59.5,172.58823529411765,"[ 3, 3, 7 ]",163,7
240,10270,"[ 2, 5, 13, 79 ]",24.75,27.125,378.6175115207373,"[ 2, 5, 13 ]",79,8
241,10272,"[ 2, 2, 2, 2, 2, 3, 107 ]",17.142857142857142,25.6734693877551,400.10174880763117,"[ 2, 2, 2, 2, 2, 3 ]",107,8
242,10274,"[ 2, 11, 467 ]",160.0,204.66666666666666,50.19869706840391,"[ 2, 11 ]",467,4
243,10275,"[ 3, 5, 5, 137 ]",37.5,49.75,206.53266331658293,"[ 3, 5, 5 ]",137,7
244,10276,"[ 2, 2, 7, 367 ]",94.5,136.25,75.42018348623853,"[ 2, 2, 7 ]",367,5
245,10277,"[ 43, 239 ]",141.0,98.0,104.86734693877551,[ 43 ],239,6
246,10278,"[ 2, 3, 3, 571 ]",144.75,213.125,48.225219941348975,"[ 2, 3, 3 ]",571,4
247,10279,"[ 19, 541 ]",280.0,261.0,39.383141762452105,[ 19 ],541,3
248,10280,"[ 2, 2, 2, 5, 257 ]",53.6,81.36,126.3520157325467,"[ 2, 2, 2, 5 ]",257,6
249,10281,"[ 3, 23, 149 ]",58.333333333333336,60.444444444444436,170.0900735294118,"[ 3, 23 ]",149,7
250,10282,"[ 2, 53, 97 ]",50.666666666666664,32.44444444444445,316.9109589041095,"[ 2, 53 ]",97,8
251,10283,"[ 7, 13, 113 ]",44.333333333333336,45.77777777777777,224.62864077669906,"[ 7, 13 ]",113,7
252,10284,"[ 2, 2, 3, 857 ]",216.0,320.5,32.08736349453978,"[ 2, 2, 3 ]",857,3
253,10285,"[ 5, 11, 11, 17 ]",11.0,3.0,3428.3333333333335,"[ 5, 11, 11 ]",17,10
254,10286,"[ 2, 37, 139 ]",59.333333333333336,53.11111111111111,193.66945606694563,"[ 2, 37 ]",139,7
255,10287,"[ 3, 3, 3, 3, 127 ]",27.8,39.68,259.2489919354839,"[ 3, 3, 3, 3 ]",127,7
256,10288,"[ 2, 2, 2, 2, 643 ]",130.2,205.11999999999998,50.15600624024962,"[ 2, 2, 2, 2 ]",643,4
257,10290,"[ 2, 3, 5, 7, 7, 7 ]",5.166666666666667,1.8333333333333333,5612.727272727273,"[ 2, 3, 5, 7, 7 ]",7,10
258,10291,"[ 41, 251 ]",146.0,105.0,98.00952380952381,[ 41 ],251,5
259,10292,"[ 2, 2, 31, 83 ]",29.5,27.5,374.25454545454545,"[ 2, 2, 31 ]",83,8
260,10293,"[ 3, 47, 73 ]",41.0,25.333333333333332,406.3026315789474,"[ 3, 47 ]",73,8
261,10294,"[ 2, 5147 ]",2574.5,2572.5,4.001554907677357,[ 2 ],5147,1
262,10295,"[ 5, 29, 71 ]",35.0,24.0,428.9583333333333,"[ 5, 29 ]",71,8
263,10296,"[ 2, 2, 2, 3, 3, 11, 13 ]",5.142857142857143,3.918367346938776,2627.6249999999995,"[ 2, 2, 2, 3, 3, 11 ]",13,10
264,10297,"[ 7, 1471 ]",739.0,732.0,14.066939890710383,[ 7 ],1471,2
265,10298,"[ 2, 19, 271 ]",97.33333333333333,115.77777777777779,88.94625719769672,"[ 2, 19 ]",271,5
266,10299,"[ 3, 3433 ]",1718.0,1715.0,6.005247813411079,[ 3 ],3433,1
267,10300,"[ 2, 2, 5, 5, 103 ]",23.4,31.839999999999996,323.4924623115578,"[ 2, 2, 5, 5 ]",103,8
268,10302,"[ 2, 3, 17, 101 ]",30.75,35.125,293.29537366548044,"[ 2, 3, 17 ]",101,7
269,10304,"[ 2, 2, 2, 2, 2, 2, 7, 23 ]",5.25,4.875,2113.641025641026,"[ 2, 2, 2, 2, 2, 2, 7 ]",23,10
270,10305,"[ 3, 3, 5, 229 ]",60.0,84.5,121.95266272189349,"[ 3, 3, 5 ]",229,6
271,10306,"[ 2, 5153 ]",2577.5,2575.5,4.001553096486119,[ 2 ],5153,1
272,10307,"[ 11, 937 ]",474.0,463.0,22.26133909287257,[ 11 ],937,3
273,10308,"[ 2, 2, 3, 859 ]",216.5,321.25,32.08715953307393,"[ 2, 2, 3 ]",859,3
274,10309,"[ 13, 13, 61 ]",29.0,21.333333333333332,483.234375,"[ 13, 13 ]",61,8
275,10310,"[ 2, 5, 1031 ]",346.0,456.6666666666667,22.576642335766422,"[ 2, 5 ]",1031,3
276,10311,"[ 3, 7, 491 ]",167.0,216.0,47.736111111111114,"[ 3, 7 ]",491,4
277,10312,"[ 2, 2, 2, 1289 ]",323.75,482.625,21.366485366485367,"[ 2, 2, 2 ]",1289,3
278,10314,"[ 2, 3, 3, 3, 191 ]",40.4,60.239999999999995,171.21513944223108,"[ 2, 3, 3, 3 ]",191,7
279,10315,"[ 5, 2063 ]",1034.0,1029.0,10.024295432458699,[ 5 ],2063,2
280,10316,"[ 2, 2, 2579 ]",861.0,1145.3333333333333,9.0069848661234,"[ 2, 2 ]",2579,2
281,10317,"[ 3, 19, 181 ]",67.66666666666667,75.55555555555556,136.5485294117647,"[ 3, 19 ]",181,6
282,10318,"[ 2, 7, 11, 67 ]",21.75,22.625,456.04419889502765,"[ 2, 7, 11 ]",67,8
283,10319,"[ 17, 607 ]",312.0,295.0,34.97966101694915,[ 17 ],607,3
284,10320,"[ 2, 2, 2, 2, 3, 5, 43 ]",8.428571428571429,9.877551020408163,1044.7933884297522,"[ 2, 2, 2, 2, 3, 5 ]",43,9
285,10322,"[ 2, 13, 397 ]",137.33333333333334,173.1111111111111,59.62644415917844,"[ 2, 13 ]",397,4
286,10323,"[ 3, 3, 31, 37 ]",18.5,15.5,666.0,"[ 3, 3, 31 ]",37,9
287,10324,"[ 2, 2, 29, 89 ]",30.5,29.25,352.95726495726495,"[ 2, 2, 29 ]",89,8
288,10325,"[ 5, 5, 7, 59 ]",19.0,20.0,516.25,"[ 5, 5, 7 ]",59,8
289,10326,"[ 2, 3, 1721 ]",575.3333333333334,763.7777777777777,13.51963922025022,"[ 2, 3 ]",1721,2
290,10327,"[ 23, 449 ]",236.0,213.0,48.48356807511737,[ 23 ],449,4
291,10328,"[ 2, 2, 2, 1291 ]",324.25,483.375,21.366433928109647,"[ 2, 2, 2 ]",1291,3
292,10329,"[ 3, 11, 313 ]",109.0,136.0,75.94852941176471,"[ 3, 11 ]",313,5
293,10330,"[ 2, 5, 1033 ]",346.6666666666667,457.5555555555555,22.57649344341914,"[ 2, 5 ]",1033,3
294,10332,"[ 2, 2, 3, 3, 7, 41 ]",9.666666666666666,10.444444444444445,989.2340425531914,"[ 2, 2, 3, 3, 7 ]",41,9
295,10334,"[ 2, 5167 ]",2584.5,2582.5,4.001548886737657,[ 2 ],5167,1
296,10335,"[ 3, 5, 13, 53 ]",18.5,17.25,599.1304347826087,"[ 3, 5, 13 ]",53,9
297,10336,"[ 2, 2, 2, 2, 2, 17, 19 ]",6.571428571428571,6.530612244897959,1582.7,"[ 2, 2, 2, 2, 2, 17 ]",19,10
298,10338,"[ 2, 3, 1723 ]",576.0,764.6666666666666,13.519616390584133,"[ 2, 3 ]",1723,2
299,10339,"[ 7, 7, 211 ]",75.0,90.66666666666667,114.03308823529412,"[ 7, 7 ]",211,6
300,10340,"[ 2, 2, 5, 11, 47 ]",13.4,13.440000000000001,769.3452380952381,"[ 2, 2, 5, 11 ]",47,9
301,10341,"[ 3, 3, 3, 383 ]",98.0,142.5,72.56842105263158,"[ 3, 3, 3 ]",383,5
302,10342,"[ 2, 5171 ]",2586.5,2584.5,4.00154768814084,[ 2 ],5171,1
303,10344,"[ 2, 2, 2, 3, 431 ]",88.0,137.2,75.39358600583091,"[ 2, 2, 2, 3 ]",431,5
304,10345,"[ 5, 2069 ]",1037.0,1032.0,10.02422480620155,[ 5 ],2069,2
305,10346,"[ 2, 7, 739 ]",249.33333333333334,326.4444444444444,31.692988427501707,"[ 2, 7 ]",739,3
306,10347,"[ 3, 3449 ]",1726.0,1723.0,6.005223447475334,[ 3 ],3449,1
307,10348,"[ 2, 2, 13, 199 ]",54.0,72.5,142.73103448275862,"[ 2, 2, 13 ]",199,6
308,10349,"[ 79, 131 ]",105.0,26.0,398.03846153846155,[ 79 ],131,8
309,10350,"[ 2, 3, 3, 5, 5, 23 ]",6.833333333333333,5.388888888888888,1920.6185567010311,"[ 2, 3, 3, 5, 5 ]",23,10
310,10351,"[ 11, 941 ]",476.0,465.0,22.260215053763442,[ 11 ],941,3
311,10352,"[ 2, 2, 2, 2, 647 ]",131.0,206.4,50.15503875968992,"[ 2, 2, 2, 2 ]",647,4
312,10353,"[ 3, 7, 17, 29 ]",14.0,9.0,1150.3333333333333,"[ 3, 7, 17 ]",29,9
313,10354,"[ 2, 31, 167 ]",66.66666666666667,66.8888888888889,154.79401993355478,"[ 2, 31 ]",167,6
314,10355,"[ 5, 19, 109 ]",44.333333333333336,43.11111111111111,240.19329896907217,"[ 5, 19 ]",109,7
315,10356,"[ 2, 2, 3, 863 ]",217.5,322.75,32.086754453911695,"[ 2, 2, 3 ]",863,3
316,10358,"[ 2, 5179 ]",2590.5,2588.5,4.001545296503767,[ 2 ],5179,1
317,10359,"[ 3, 3, 1151 ]",385.6666666666667,510.2222222222222,20.302918118466902,"[ 3, 3 ]",1151,2
318,10360,"[ 2, 2, 2, 5, 7, 37 ]",9.166666666666666,9.277777777777777,1116.6467065868264,"[ 2, 2, 2, 5, 7 ]",37,9
319,10361,"[ 13, 797 ]",405.0,392.0,26.431122448979593,[ 13 ],797,3
320,10362,"[ 2, 3, 11, 157 ]",43.25,56.875,182.189010989011,"[ 2, 3, 11 ]",157,7
321,10363,"[ 43, 241 ]",142.0,99.0,104.67676767676768,[ 43 ],241,6
322,10364,"[ 2, 2, 2591 ]",865.0,1150.6666666666667,9.006952491309386,"[ 2, 2 ]",2591,2
323,10365,"[ 3, 5, 691 ]",233.0,305.3333333333333,33.946506550218345,"[ 3, 5 ]",691,3
324,10366,"[ 2, 71, 73 ]",48.666666666666664,31.111111111111114,333.1928571428571,"[ 2, 71 ]",73,8
325,10367,"[ 7, 1481 ]",744.0,737.0,14.066485753052918,[ 7 ],1481,2
326,10368,"[ 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3 ]",2.3636363636363638,0.46280991735537197,22402.28571428571,"[ 2, 2, 2, 2, 2, 2, 2, 3, 3, 3 ]",3,10
327,10370,"[ 2, 5, 17, 61 ]",21.25,19.875,521.7610062893082,"[ 2, 5, 17 ]",61,8
328,10371,"[ 3, 3457 ]",1730.0,1727.0,6.005211349160394,[ 3 ],3457,1
329,10372,"[ 2, 2, 2593 ]",865.6666666666666,1151.5555555555557,9.006947124662291,"[ 2, 2 ]",2593,2
330,10373,"[ 11, 23, 41 ]",25.0,10.666666666666666,972.46875,"[ 11, 23 ]",41,9
331,10374,"[ 2, 3, 7, 13, 19 ]",8.8,5.76,1801.0416666666667,"[ 2, 3, 7, 13 ]",19,10
332,10375,"[ 5, 5, 5, 83 ]",24.5,29.25,354.7008547008547,"[ 5, 5, 5 ]",83,8
333,10376,"[ 2, 2, 2, 1297 ]",325.75,485.625,21.366280566280565,"[ 2, 2, 2 ]",1297,3
334,10377,"[ 3, 3, 1153 ]",386.3333333333333,511.11111111111114,20.30282608695652,"[ 3, 3 ]",1153,2
335,10378,"[ 2, 5189 ]",2595.5,2593.5,4.001542317331791,[ 2 ],5189,1
336,10379,"[ 97, 107 ]",102.0,5.0,2075.8,[ 97 ],107,10
337,10380,"[ 2, 2, 3, 5, 173 ]",37.0,54.4,190.80882352941177,"[ 2, 2, 3, 5 ]",173,7
338,10381,"[ 7, 1483 ]",745.0,738.0,14.066395663956639,[ 7 ],1483,2
339,10382,"[ 2, 29, 179 ]",70.0,72.66666666666667,142.87155963302752,"[ 2, 29 ]",179,6
340,10383,"[ 3, 3461 ]",1732.0,1729.0,6.005205320994794,[ 3 ],3461,1
341,10384,"[ 2, 2, 2, 2, 11, 59 ]",13.0,15.333333333333334,677.2173913043478,"[ 2, 2, 2, 2, 11 ]",59,9
342,10385,"[ 5, 31, 67 ]",34.333333333333336,21.777777777777782,476.8622448979591,"[ 5, 31 ]",67,8
343,10386,"[ 2, 3, 3, 577 ]",146.25,215.375,48.22286709228091,"[ 2, 3, 3 ]",577,4
344,10387,"[ 13, 17, 47 ]",25.666666666666668,14.222222222222223,730.3359375,"[ 13, 17 ]",47,9
345,10388,"[ 2, 2, 7, 7, 53 ]",14.2,15.52,669.3298969072165,"[ 2, 2, 7, 7 ]",53,9
346,10389,"[ 3, 3463 ]",1733.0,1730.0,6.005202312138728,[ 3 ],3463,1
347,10390,"[ 2, 5, 1039 ]",348.6666666666667,460.2222222222222,22.576050217286337,"[ 2, 5 ]",1039,3
348,10392,"[ 2, 2, 2, 3, 433 ]",88.4,137.84,75.39175856065003,"[ 2, 2, 2, 3 ]",433,5
349,10393,"[ 19, 547 ]",283.0,264.0,39.36742424242424,[ 19 ],547,3
350,10394,"[ 2, 5197 ]",2599.5,2597.5,4.001539942252165,[ 2 ],5197,1
351,10395,"[ 3, 3, 3, 5, 7, 11 ]",5.333333333333333,2.4444444444444446,4252.5,"[ 3, 3, 3, 5, 7 ]",11,10
352,10396,"[ 2, 2, 23, 113 ]",35.0,39.0,266.56410256410254,"[ 2, 2, 23 ]",113,7
353,10397,"[ 37, 281 ]",159.0,122.0,85.22131147540983,[ 37 ],281,5
354,10398,"[ 2, 3, 1733 ]",579.3333333333334,769.111111111111,13.519503033805261,"[ 2, 3 ]",1733,2
355,10400,"[ 2, 2, 2, 2, 2, 5, 5, 13 ]",4.125,2.65625,3915.294117647059,"[ 2, 2, 2, 2, 2, 5, 5 ]",13,10
356,10401,"[ 3, 3467 ]",1735.0,1732.0,6.005196304849885,[ 3 ],3467,1
357,10402,"[ 2, 7, 743 ]",250.66666666666666,328.22222222222223,31.691943127962084,"[ 2, 7 ]",743,3
358,10403,"[ 101, 103 ]",102.0,1.0,10403.0,[ 101 ],103,10
359,10404,"[ 2, 2, 3, 3, 17, 17 ]",7.333333333333333,6.4444444444444455,1614.413793103448,"[ 2, 2, 3, 3, 17 ]",17,10
360,10405,"[ 5, 2081 ]",1043.0,1038.0,10.024084778420038,[ 5 ],2081,2
361,10406,"[ 2, 11, 11, 43 ]",16.75,13.125,792.8380952380952,"[ 2, 11, 11 ]",43,9
362,10407,"[ 3, 3469 ]",1736.0,1733.0,6.0051933064050775,[ 3 ],3469,1
363,10408,"[ 2, 2, 2, 1301 ]",326.75,487.125,21.36617911213754,"[ 2, 2, 2 ]",1301,3
364,10409,"[ 7, 1487 ]",747.0,740.0,14.066216216216215,[ 7 ],1487,2
365,10410,"[ 2, 3, 5, 347 ]",89.25,128.875,80.77594568380214,"[ 2, 3, 5 ]",347,5
366,10411,"[ 29, 359 ]",194.0,165.0,63.096969696969694,[ 29 ],359,4
367,10412,"[ 2, 2, 19, 137 ]",40.0,48.5,214.68041237113403,"[ 2, 2, 19 ]",137,7
368,10413,"[ 3, 3, 13, 89 ]",27.0,31.0,335.9032258064516,"[ 3, 3, 13 ]",89,8
369,10414,"[ 2, 41, 127 ]",56.666666666666664,46.88888888888889,222.0995260663507,"[ 2, 41 ]",127,7
370,10415,"[ 5, 2083 ]",1044.0,1039.0,10.024061597690087,[ 5 ],2083,2
371,10416,"[ 2, 2, 2, 2, 3, 7, 31 ]",7.0,6.857142857142857,1519.0,"[ 2, 2, 2, 2, 3, 7 ]",31,10
372,10417,"[ 11, 947 ]",479.0,468.0,22.25854700854701,[ 11 ],947,3
373,10418,"[ 2, 5209 ]",2605.5,2603.5,4.001536393316689,[ 2 ],5209,1
374,10419,"[ 3, 23, 151 ]",59.0,61.333333333333336,169.875,"[ 3, 23 ]",151,7
375,10420,"[ 2, 2, 5, 521 ]",132.5,194.25,53.64221364221364,"[ 2, 2, 5 ]",521,4
376,10421,"[ 17, 613 ]",315.0,298.0,34.96979865771812,[ 17 ],613,3
377,10422,"[ 2, 3, 3, 3, 193 ]",40.8,60.879999999999995,171.18922470433643,"[ 2, 3, 3, 3 ]",193,7
378,10423,"[ 7, 1489 ]",748.0,741.0,14.06612685560054,[ 7 ],1489,2
379,10424,"[ 2, 2, 2, 1303 ]",327.25,487.875,21.36612861901102,"[ 2, 2, 2 ]",1303,3
380,10425,"[ 3, 5, 5, 139 ]",38.0,50.5,206.43564356435644,"[ 3, 5, 5 ]",139,7
381,10426,"[ 2, 13, 401 ]",138.66666666666666,174.8888888888889,59.61499364675984,"[ 2, 13 ]",401,4
382,10428,"[ 2, 2, 3, 11, 79 ]",19.4,23.839999999999996,437.4161073825504,"[ 2, 2, 3, 11 ]",79,8
383,10430,"[ 2, 5, 7, 149 ]",40.75,54.125,192.70207852193997,"[ 2, 5, 7 ]",149,7
384,10431,"[ 3, 3, 19, 61 ]",21.5,19.75,528.1518987341772,"[ 3, 3, 19 ]",61,8
385,10432,"[ 2, 2, 2, 2, 2, 2, 163 ]",25.0,39.42857142857143,264.5797101449275,"[ 2, 2, 2, 2, 2, 2 ]",163,7
386,10434,"[ 2, 3, 37, 47 ]",22.25,19.75,528.3037974683544,"[ 2, 3, 37 ]",47,8
387,10435,"[ 5, 2087 ]",1046.0,1041.0,10.024015369836695,[ 5 ],2087,2
388,10436,"[ 2, 2, 2609 ]",871.0,1158.6666666666667,9.006904487917145,"[ 2, 2 ]",2609,2
389,10437,"[ 3, 7, 7, 71 ]",22.0,24.5,426.0,"[ 3, 7, 7 ]",71,8
390,10438,"[ 2, 17, 307 ]",108.66666666666667,132.2222222222222,78.94285714285715,"[ 2, 17 ]",307,5
391,10439,"[ 11, 13, 73 ]",32.333333333333336,27.111111111111114,385.0450819672131,"[ 11, 13 ]",73,8
392,10440,"[ 2, 2, 2, 3, 3, 5, 29 ]",6.571428571428571,6.408163265306122,1629.171974522293,"[ 2, 2, 2, 3, 3, 5 ]",29,10
393,10441,"[ 53, 197 ]",125.0,72.0,145.01388888888889,[ 53 ],197,6
394,10442,"[ 2, 23, 227 ]",84.0,95.33333333333333,109.53146853146853,"[ 2, 23 ]",227,6
395,10443,"[ 3, 59, 59 ]",40.333333333333336,24.888888888888886,419.5848214285715,"[ 3, 59 ]",59,8
396,10444,"[ 2, 2, 7, 373 ]",96.0,138.5,75.40794223826715,"[ 2, 2, 7 ]",373,5
397,10445,"[ 5, 2089 ]",1047.0,1042.0,10.023992322456813,[ 5 ],2089,2
398,10446,"[ 2, 3, 1741 ]",582.0,772.6666666666666,13.519413287316652,"[ 2, 3 ]",1741,2
399,10447,"[ 31, 337 ]",184.0,153.0,68.28104575163398,[ 31 ],337,5
400,10448,"[ 2, 2, 2, 2, 653 ]",132.2,208.32,50.153609831029186,"[ 2, 2, 2, 2 ]",653,4
401,10449,"[ 3, 3, 3, 3, 3, 43 ]",9.666666666666666,11.111111111111109,940.4100000000002,"[ 3, 3, 3, 3, 3 ]",43,9
402,10450,"[ 2, 5, 5, 11, 19 ]",8.4,5.279999999999999,1979.166666666667,"[ 2, 5, 5, 11 ]",19,10
403,10451,"[ 7, 1493 ]",750.0,743.0,14.065948855989232,[ 7 ],1493,2
404,10452,"[ 2, 2, 3, 13, 67 ]",17.4,19.839999999999996,526.8145161290323,"[ 2, 2, 3, 13 ]",67,8
405,10454,"[ 2, 5227 ]",2614.5,2612.5,4.001531100478469,[ 2 ],5227,1
406,10455,"[ 3, 5, 17, 41 ]",16.5,12.5,836.4,"[ 3, 5, 17 ]",41,9
407,10456,"[ 2, 2, 2, 1307 ]",328.25,489.375,21.36602809706258,"[ 2, 2, 2 ]",1307,3
408,10458,"[ 2, 3, 3, 7, 83 ]",19.6,25.360000000000003,412.3817034700315,"[ 2, 3, 3, 7 ]",83,8
409,10460,"[ 2, 2, 5, 523 ]",133.0,195.0,53.64102564102564,"[ 2, 2, 5 ]",523,4
410,10461,"[ 3, 11, 317 ]",110.33333333333333,137.7777777777778,75.92661290322579,"[ 3, 11 ]",317,5
411,10462,"[ 2, 5231 ]",2616.5,2614.5,4.001529929240773,[ 2 ],5231,1
412,10464,"[ 2, 2, 2, 2, 2, 3, 109 ]",17.428571428571427,26.163265306122447,399.95007800312015,"[ 2, 2, 2, 2, 2, 3 ]",109,8
413,10465,"[ 5, 7, 13, 23 ]",12.0,6.0,1744.1666666666667,"[ 5, 7, 13 ]",23,10
414,10466,"[ 2, 5233 ]",2617.5,2615.5,4.001529344293634,[ 2 ],5233,1
415,10467,"[ 3, 3, 1163 ]",389.6666666666667,515.5555555555555,20.302370689655174,"[ 3, 3 ]",1163,2
416,10468,"[ 2, 2, 2617 ]",873.6666666666666,1162.2222222222224,9.006883365200764,"[ 2, 2 ]",2617,2
417,10469,"[ 19, 19, 29 ]",22.333333333333332,4.444444444444444,2355.5250000000005,"[ 19, 19 ]",29,10
418,10470,"[ 2, 3, 5, 349 ]",89.75,129.625,80.77145612343298,"[ 2, 3, 5 ]",349,5
419,10471,"[ 37, 283 ]",160.0,123.0,85.130081300813,[ 37 ],283,5
420,10472,"[ 2, 2, 2, 7, 11, 17 ]",6.833333333333333,4.833333333333334,2166.620689655172,"[ 2, 2, 2, 7, 11 ]",17,10
421,10473,"[ 3, 3491 ]",1747.0,1744.0,6.005160550458716,[ 3 ],3491,1
422,10474,"[ 2, 5237 ]",2619.5,2617.5,4.00152817574021,[ 2 ],5237,1
423,10475,"[ 5, 5, 419 ]",143.0,184.0,56.92934782608695,"[ 5, 5 ]",419,4
424,10476,"[ 2, 2, 3, 3, 3, 97 ]",18.333333333333332,26.222222222222218,399.5084745762712,"[ 2, 2, 3, 3, 3 ]",97,8
425,10478,"[ 2, 13, 13, 31 ]",14.75,8.125,1289.6,"[ 2, 13, 13 ]",31,10
426,10479,"[ 3, 7, 499 ]",169.66666666666666,219.55555555555557,47.72823886639676,"[ 3, 7 ]",499,4
427,10480,"[ 2, 2, 2, 2, 5, 131 ]",24.0,35.666666666666664,293.8317757009346,"[ 2, 2, 2, 2, 5 ]",131,8
428,10481,"[ 47, 223 ]",135.0,88.0,119.10227272727273,[ 47 ],223,6
429,10482,"[ 2, 3, 1747 ]",584.0,775.3333333333334,13.519346517626827,"[ 2, 3 ]",1747,2
430,10483,"[ 11, 953 ]",482.0,471.0,22.256900212314225,[ 11 ],953,3
431,10484,"[ 2, 2, 2621 ]",875.0,1164.0,9.006872852233677,"[ 2, 2 ]",2621,2
432,10485,"[ 3, 3, 5, 233 ]",61.0,86.0,121.9186046511628,"[ 3, 3, 5 ]",233,6
433,10486,"[ 2, 7, 7, 107 ]",30.75,38.125,275.0426229508197,"[ 2, 7, 7 ]",107,7
434,10488,"[ 2, 2, 2, 3, 19, 23 ]",8.5,8.333333333333334,1258.56,"[ 2, 2, 2, 3, 19 ]",23,10
435,10489,"[ 17, 617 ]",317.0,300.0,34.96333333333333,[ 17 ],617,3
436,10490,"[ 2, 5, 1049 ]",352.0,464.6666666666667,22.57532281205165,"[ 2, 5 ]",1049,3
437,10491,"[ 3, 13, 269 ]",95.0,116.0,90.4396551724138,"[ 3, 13 ]",269,5
438,10492,"[ 2, 2, 43, 61 ]",27.0,25.0,419.68,"[ 2, 2, 43 ]",61,8
439,10493,"[ 7, 1499 ]",753.0,746.0,14.0656836461126,[ 7 ],1499,2
440,10494,"[ 2, 3, 3, 11, 53 ]",14.4,15.440000000000001,679.663212435233,"[ 2, 3, 3, 11 ]",53,9
441,10495,"[ 5, 2099 ]",1052.0,1047.0,10.023877745940784,[ 5 ],2099,2
442,10496,"[ 2, 2, 2, 2, 2, 2, 2, 2, 41 ]",6.333333333333333,7.703703703703703,1362.4615384615386,"[ 2, 2, 2, 2, 2, 2, 2, 2 ]",41,10
443,10497,"[ 3, 3499 ]",1751.0,1748.0,6.005148741418764,[ 3 ],3499,1
444,10498,"[ 2, 29, 181 ]",70.66666666666667,73.55555555555556,142.72205438066464,"[ 2, 29 ]",181,6
445,10500,"[ 2, 2, 3, 5, 5, 5, 7 ]",4.142857142857143,1.5510204081632655,6769.736842105262,"[ 2, 2, 3, 5, 5, 5 ]",7,10
446,10502,"[ 2, 59, 89 ]",50.0,32.0,328.1875,"[ 2, 59 ]",89,8
447,10503,"[ 3, 3, 3, 389 ]",99.5,144.75,72.55958549222798,"[ 3, 3, 3 ]",389,5
448,10504,"[ 2, 2, 2, 13, 101 ]",24.0,30.8,341.038961038961,"[ 2, 2, 2, 13 ]",101,8
449,10505,"[ 5, 11, 191 ]",69.0,81.33333333333333,129.15983606557378,"[ 5, 11 ]",191,6
450,10506,"[ 2, 3, 17, 103 ]",31.25,35.875,292.8501742160279,"[ 2, 3, 17 ]",103,7
451,10507,"[ 7, 19, 79 ]",35.0,29.333333333333332,358.1931818181818,"[ 7, 19 ]",79,8
452,10508,"[ 2, 2, 37, 71 ]",28.0,26.0,404.15384615384613,"[ 2, 2, 37 ]",71,8
453,10509,"[ 3, 31, 113 ]",49.0,42.666666666666664,246.3046875,"[ 3, 31 ]",113,7
454,10510,"[ 2, 5, 1051 ]",352.6666666666667,465.5555555555555,22.575178997613367,"[ 2, 5 ]",1051,3
455,10511,"[ 23, 457 ]",240.0,217.0,48.43778801843318,[ 23 ],457,4
456,10512,"[ 2, 2, 2, 2, 3, 3, 73 ]",12.428571428571429,17.30612244897959,607.4150943396227,"[ 2, 2, 2, 2, 3, 3 ]",73,9
457,10514,"[ 2, 7, 751 ]",253.33333333333334,331.77777777777777,31.689886135298057,"[ 2, 7 ]",751,3
458,10515,"[ 3, 5, 701 ]",236.33333333333334,309.77777777777777,33.94368723098996,"[ 3, 5 ]",701,3
459,10516,"[ 2, 2, 11, 239 ]",63.5,87.75,119.84045584045585,"[ 2, 2, 11 ]",239,6
460,10517,"[ 13, 809 ]",411.0,398.0,26.42462311557789,[ 13 ],809,3
461,10518,"[ 2, 3, 1753 ]",586.0,778.0,13.519280205655527,"[ 2, 3 ]",1753,2
462,10519,"[ 67, 157 ]",112.0,45.0,233.75555555555556,[ 67 ],157,7
463,10520,"[ 2, 2, 2, 5, 263 ]",54.8,83.28,126.32084534101826,"[ 2, 2, 2, 5 ]",263,6
464,10521,"[ 3, 3, 7, 167 ]",45.0,61.0,172.47540983606558,"[ 3, 3, 7 ]",167,7
465,10522,"[ 2, 5261 ]",2631.5,2629.5,4.001521201749382,[ 2 ],5261,1
466,10523,"[ 17, 619 ]",318.0,301.0,34.96013289036545,[ 17 ],619,3
467,10524,"[ 2, 2, 3, 877 ]",221.0,328.0,32.08536585365854,"[ 2, 2, 3 ]",877,3
468,10525,"[ 5, 5, 421 ]",143.66666666666666,184.8888888888889,56.926081730769226,"[ 5, 5 ]",421,4
469,10526,"[ 2, 19, 277 ]",99.33333333333333,118.44444444444446,88.86866791744839,"[ 2, 19 ]",277,5
470,10527,"[ 3, 11, 11, 29 ]",13.5,7.75,1358.3225806451612,"[ 3, 11, 11 ]",29,10
471,10528,"[ 2, 2, 2, 2, 2, 7, 47 ]",9.142857142857142,10.816326530612244,973.3433962264152,"[ 2, 2, 2, 2, 2, 7 ]",47,9
472,10530,"[ 2, 3, 3, 3, 3, 5, 13 ]",4.571428571428571,2.5306122448979593,4161.048387096774,"[ 2, 3, 3, 3, 3, 5 ]",13,10
